YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hamilton, OH",39061,34023,100358,11.7,128109
1997-01-01,"Hamilton, OH",39061,38763,96461,11.4,129684
1998-01-01,"Hamilton, OH",39061,40141,94440,11.3,128600
1999-01-01,"Hamilton, OH",39061,40672,99072,11.9,128730
2000-01-01,"Hamilton, OH",39061,41965,85202,10.3,128997
2001-01-01,"Hamilton, OH",39061,41823,86784,10.6,128802
2002-01-01,"Hamilton, OH",39061,42457,87506,10.8,125043
2003-01-01,"Hamilton, OH",39061,43994,92291,11.5,122945
2004-01-01,"Hamilton, OH",39061,43811,103923,13.1,120775
2005-01-01,"Hamilton, OH",39061,44033,110189,14.0,119402
2006-01-01,"Hamilton, OH",39061,44814,117686,14.7,118134
2007-01-01,"Hamilton, OH",39061,48435,107256,13.0,117852
2008-01-01,"Hamilton, OH",39061,50285,113411,13.6,116935
2009-01-01,"Hamilton, OH",39061,46509,126872,15.2,115959
2010-01-01,"Hamilton, OH",39061,47633,126718,14.0,117075
2011-01-01,"Hamilton, OH",39061,47634,125640,14.0,118417
2012-01-01,"Hamilton, OH",39061,47139,123968,14.0,120082
2013-01-01,"Hamilton, OH",39061,46366,121213,13.0,122040
2014-01-01,"Hamilton, OH",39061,45408,117336,13.0,124175
2015-01-01,"Hamilton, OH",39061,44337,112544,12.0,126343
2016-01-01,"Hamilton, OH",39061,43229,107156,11.0,128392
2017-01-01,"Hamilton, OH",39061,42162,101544,11.0,130176
2018-01-01,"Hamilton, OH",39061,41211,96103,10.0,131567
2019-01-01,"Hamilton, OH",39061,40445,91217,10.0,132463
