YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chariton, MO",29041,24812,1189,13.5,1434
1997-01-01,"Chariton, MO",29041,28790,1092,12.6,1465
1998-01-01,"Chariton, MO",29041,28882,1061,12.4,1489
1999-01-01,"Chariton, MO",29041,31077,953,11.5,1473
2000-01-01,"Chariton, MO",29041,33131,840,10.3,1465
2001-01-01,"Chariton, MO",29041,32508,843,10.4,1392
2002-01-01,"Chariton, MO",29041,32838,868,10.7,1346
2003-01-01,"Chariton, MO",29041,33661,869,10.9,1311
2004-01-01,"Chariton, MO",29041,34315,973,12.2,1220
2005-01-01,"Chariton, MO",29041,34943,1151,14.6,1261
2006-01-01,"Chariton, MO",29041,36553,1061,13.5,1190
2007-01-01,"Chariton, MO",29041,37754,1029,13.5,1157
2008-01-01,"Chariton, MO",29041,38455,1082,14.4,1137
2009-01-01,"Chariton, MO",29041,39819,1077,14.6,1130
2010-01-01,"Chariton, MO",29041,41400,1031,14.0,1072
2011-01-01,"Chariton, MO",29041,42057,1061,14.0,1020
2012-01-01,"Chariton, MO",29041,43115,1099,15.0,971
2013-01-01,"Chariton, MO",29041,44240,1137,16.0,926
2014-01-01,"Chariton, MO",29041,45481,1168,16.0,881
2015-01-01,"Chariton, MO",29041,46775,1193,17.0,836
2016-01-01,"Chariton, MO",29041,48106,1216,17.0,788
2017-01-01,"Chariton, MO",29041,49470,1239,18.0,739
2018-01-01,"Chariton, MO",29041,50868,1263,18.0,687
2019-01-01,"Chariton, MO",29041,52308,1289,19.0,634
