YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Unicoi, TN",47171,26329,2599,15.1,2598
1997-01-01,"Unicoi, TN",47171,28650,2502,14.4,2625
1998-01-01,"Unicoi, TN",47171,30165,2447,14.0,2558
1999-01-01,"Unicoi, TN",47171,29769,2262,12.9,2558
2000-01-01,"Unicoi, TN",47171,31105,2296,13.2,2483
2001-01-01,"Unicoi, TN",47171,30161,2354,13.5,2558
2002-01-01,"Unicoi, TN",47171,30780,2387,13.6,2443
2003-01-01,"Unicoi, TN",47171,31997,2237,12.8,2467
2004-01-01,"Unicoi, TN",47171,33704,2579,14.8,2540
2005-01-01,"Unicoi, TN",47171,34796,2684,15.6,2569
2006-01-01,"Unicoi, TN",47171,35168,2828,16.3,2497
2007-01-01,"Unicoi, TN",47171,35042,2842,16.3,2731
2008-01-01,"Unicoi, TN",47171,36316,2964,17.0,2624
2009-01-01,"Unicoi, TN",47171,35579,3366,19.3,2644
2010-01-01,"Unicoi, TN",47171,35553,3331,19.0,2815
2011-01-01,"Unicoi, TN",47171,36133,3414,19.0,2749
2012-01-01,"Unicoi, TN",47171,36342,3449,19.0,2797
2013-01-01,"Unicoi, TN",47171,36668,3511,20.0,2793
2014-01-01,"Unicoi, TN",47171,36894,3562,20.0,2815
2015-01-01,"Unicoi, TN",47171,37135,3618,20.0,2825
2016-01-01,"Unicoi, TN",47171,37342,3670,21.0,2841
2017-01-01,"Unicoi, TN",47171,37543,3721,21.0,2854
2018-01-01,"Unicoi, TN",47171,37729,3769,21.0,2868
2019-01-01,"Unicoi, TN",47171,37905,3815,21.0,2880
