YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ransom, ND",38073,29853,532,9.4,1245
1997-01-01,"Ransom, ND",38073,32823,537,9.6,1293
1998-01-01,"Ransom, ND",38073,35546,531,9.6,1294
1999-01-01,"Ransom, ND",38073,37625,492,8.6,1237
2000-01-01,"Ransom, ND",38073,39148,479,8.5,1191
2001-01-01,"Ransom, ND",38073,38951,501,8.9,1167
2002-01-01,"Ransom, ND",38073,40337,486,8.6,1120
2003-01-01,"Ransom, ND",38073,42103,462,8.2,1076
2004-01-01,"Ransom, ND",38073,43281,503,8.9,1042
2005-01-01,"Ransom, ND",38073,42714,542,9.8,997
2006-01-01,"Ransom, ND",38073,45519,531,9.9,997
2007-01-01,"Ransom, ND",38073,47913,449,8.3,1006
2008-01-01,"Ransom, ND",38073,49093,513,9.6,1012
2009-01-01,"Ransom, ND",38073,48709,488,9.3,983
2010-01-01,"Ransom, ND",38073,50366,480,9.0,1006
2011-01-01,"Ransom, ND",38073,50954,468,8.0,989
2012-01-01,"Ransom, ND",38073,51275,470,8.0,967
2013-01-01,"Ransom, ND",38073,51569,474,8.0,944
2014-01-01,"Ransom, ND",38073,51999,477,9.0,927
2015-01-01,"Ransom, ND",38073,52545,477,9.0,915
2016-01-01,"Ransom, ND",38073,53138,476,9.0,908
2017-01-01,"Ransom, ND",38073,53707,474,9.0,901
2018-01-01,"Ransom, ND",38073,54217,472,9.0,895
2019-01-01,"Ransom, ND",38073,54664,471,9.0,888
