YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Buchanan, VA",51027,23873,6882,23.4,5729
1997-01-01,"Buchanan, VA",51027,25812,7014,24.7,5210
1998-01-01,"Buchanan, VA",51027,25395,6348,22.8,4969
1999-01-01,"Buchanan, VA",51027,23052,5248,20.2,4711
2000-01-01,"Buchanan, VA",51027,23775,5434,21.5,4487
2001-01-01,"Buchanan, VA",51027,23287,5116,20.6,4293
2002-01-01,"Buchanan, VA",51027,23682,5610,22.9,4063
2003-01-01,"Buchanan, VA",51027,24317,5186,21.6,3979
2004-01-01,"Buchanan, VA",51027,25549,4990,21.1,3649
2005-01-01,"Buchanan, VA",51027,25193,6221,26.6,3570
2006-01-01,"Buchanan, VA",51027,26265,5282,22.9,3500
2007-01-01,"Buchanan, VA",51027,28922,4913,21.7,3435
2008-01-01,"Buchanan, VA",51027,26571,5127,23.0,3475
2009-01-01,"Buchanan, VA",51027,30005,5737,26.5,3399
2010-01-01,"Buchanan, VA",51027,34335,5389,25.0,3371
2011-01-01,"Buchanan, VA",51027,38117,5574,27.0,3402
2012-01-01,"Buchanan, VA",51027,44063,5769,29.0,3445
2013-01-01,"Buchanan, VA",51027,52333,6086,32.0,3524
2014-01-01,"Buchanan, VA",51027,63937,6539,36.0,3649
2015-01-01,"Buchanan, VA",51027,80165,7182,41.0,3836
2016-01-01,"Buchanan, VA",51027,102855,8089,49.0,4109
2017-01-01,"Buchanan, VA",51027,134577,9364,61.0,4499
2018-01-01,"Buchanan, VA",51027,178923,11150,76.0,5052
2019-01-01,"Buchanan, VA",51027,240913,13652,98.0,5832
