YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Grady, GA",13131,24312,5000,23.2,4370
1997-01-01,"Grady, GA",13131,25527,4681,21.8,4599
1998-01-01,"Grady, GA",13131,26281,4923,22.8,4740
1999-01-01,"Grady, GA",13131,27595,4694,20.0,4703
2000-01-01,"Grady, GA",13131,29007,4484,19.0,4713
2001-01-01,"Grady, GA",13131,28419,4660,19.7,4565
2002-01-01,"Grady, GA",13131,28365,4670,19.4,4559
2003-01-01,"Grady, GA",13131,29266,4590,19.0,4520
2004-01-01,"Grady, GA",13131,29698,4581,18.8,4481
2005-01-01,"Grady, GA",13131,30608,5119,21.2,4461
2006-01-01,"Grady, GA",13131,32212,5503,22.2,4476
2007-01-01,"Grady, GA",13131,33060,5491,22.2,4412
2008-01-01,"Grady, GA",13131,35688,5557,22.4,4454
2009-01-01,"Grady, GA",13131,32041,5915,23.8,4446
2010-01-01,"Grady, GA",13131,35505,5439,21.0,4451
2011-01-01,"Grady, GA",13131,34178,5858,23.0,4394
2012-01-01,"Grady, GA",13131,35897,5741,22.0,4388
2013-01-01,"Grady, GA",13131,35592,5989,23.0,4361
2014-01-01,"Grady, GA",13131,36601,5992,23.0,4356
2015-01-01,"Grady, GA",13131,36755,6143,23.0,4341
2016-01-01,"Grady, GA",13131,37469,6187,23.0,4332
2017-01-01,"Grady, GA",13131,37813,6294,24.0,4317
2018-01-01,"Grady, GA",13131,38388,6358,24.0,4306
2019-01-01,"Grady, GA",13131,38800,6449,24.0,4291
