YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Ida, IA",19093,29832,766,9.5,1751
1997-01-01,"Ida, IA",19093,34459,816,10.3,1595
1998-01-01,"Ida, IA",19093,34639,857,10.8,1565
1999-01-01,"Ida, IA",19093,34860,724,9.3,1547
2000-01-01,"Ida, IA",19093,36572,645,8.4,1484
2001-01-01,"Ida, IA",19093,36174,678,8.9,1440
2002-01-01,"Ida, IA",19093,36592,719,9.6,1402
2003-01-01,"Ida, IA",19093,37361,641,8.7,1410
2004-01-01,"Ida, IA",19093,40421,694,9.4,1334
2005-01-01,"Ida, IA",19093,38649,739,10.3,1280
2006-01-01,"Ida, IA",19093,42597,695,9.8,1243
2007-01-01,"Ida, IA",19093,44366,643,9.4,1270
2008-01-01,"Ida, IA",19093,44890,687,10.2,1245
2009-01-01,"Ida, IA",19093,44892,745,11.2,1239
2010-01-01,"Ida, IA",19093,48465,770,11.0,1212
2011-01-01,"Ida, IA",19093,50121,812,12.0,1210
2012-01-01,"Ida, IA",19093,52791,867,13.0,1201
2013-01-01,"Ida, IA",19093,55664,933,14.0,1197
2014-01-01,"Ida, IA",19093,59078,1013,16.0,1194
2015-01-01,"Ida, IA",19093,63044,1110,18.0,1194
2016-01-01,"Ida, IA",19093,67687,1225,20.0,1197
2017-01-01,"Ida, IA",19093,73123,1362,23.0,1202
2018-01-01,"Ida, IA",19093,79498,1526,26.0,1211
2019-01-01,"Ida, IA",19093,86978,1719,29.0,1223
