YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wayne, IA",19185,21614,1142,16.6,1252
1997-01-01,"Wayne, IA",19185,25699,1042,15.6,1282
1998-01-01,"Wayne, IA",19185,27018,1052,15.9,1276
1999-01-01,"Wayne, IA",19185,28619,957,14.3,1214
2000-01-01,"Wayne, IA",19185,30116,936,14.1,1169
2001-01-01,"Wayne, IA",19185,29370,873,13.2,1146
2002-01-01,"Wayne, IA",19185,29722,948,14.2,1211
2003-01-01,"Wayne, IA",19185,30206,819,12.5,1098
2004-01-01,"Wayne, IA",19185,32637,895,13.6,1051
2005-01-01,"Wayne, IA",19185,33788,974,15.0,1244
2006-01-01,"Wayne, IA",19185,34010,955,14.8,1274
2007-01-01,"Wayne, IA",19185,34223,966,15.6,1224
2008-01-01,"Wayne, IA",19185,35563,1002,16.3,1190
2009-01-01,"Wayne, IA",19185,35092,1024,16.6,1194
2010-01-01,"Wayne, IA",19185,35625,1053,17.0,1238
2011-01-01,"Wayne, IA",19185,35894,1060,17.0,1257
2012-01-01,"Wayne, IA",19185,36127,1071,17.0,1254
2013-01-01,"Wayne, IA",19185,36425,1087,17.0,1258
2014-01-01,"Wayne, IA",19185,36718,1102,18.0,1269
2015-01-01,"Wayne, IA",19185,36984,1115,18.0,1276
2016-01-01,"Wayne, IA",19185,37241,1128,18.0,1282
2017-01-01,"Wayne, IA",19185,37498,1140,19.0,1289
2018-01-01,"Wayne, IA",19185,37747,1153,19.0,1295
2019-01-01,"Wayne, IA",19185,37988,1165,19.0,1302
