YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Seneca, OH",39147,32112,5879,9.9,10342
1997-01-01,"Seneca, OH",39147,34234,5659,9.6,10277
1998-01-01,"Seneca, OH",39147,35301,5494,9.3,10126
1999-01-01,"Seneca, OH",39147,36431,5299,9.2,9888
2000-01-01,"Seneca, OH",39147,38385,4743,8.3,9888
2001-01-01,"Seneca, OH",39147,37516,5015,8.8,9819
2002-01-01,"Seneca, OH",39147,37544,4992,8.8,9483
2003-01-01,"Seneca, OH",39147,38672,5172,9.1,9092
2004-01-01,"Seneca, OH",39147,39620,5549,9.8,8633
2005-01-01,"Seneca, OH",39147,41361,6019,10.8,8487
2006-01-01,"Seneca, OH",39147,41808,6015,10.8,8381
2007-01-01,"Seneca, OH",39147,43712,6632,12.0,6156
2008-01-01,"Seneca, OH",39147,44529,6083,11.1,6123
2009-01-01,"Seneca, OH",39147,39481,6775,12.5,6041
2010-01-01,"Seneca, OH",39147,41111,6004,10.0,6315
2011-01-01,"Seneca, OH",39147,38651,5987,10.0,7027
2012-01-01,"Seneca, OH",39147,38608,5594,10.0,7556
2013-01-01,"Seneca, OH",39147,37495,5472,9.0,8152
2014-01-01,"Seneca, OH",39147,37317,5274,9.0,8602
2015-01-01,"Seneca, OH",39147,36976,5201,9.0,8970
2016-01-01,"Seneca, OH",39147,37057,5140,9.0,9196
2017-01-01,"Seneca, OH",39147,37183,5146,9.0,9309
2018-01-01,"Seneca, OH",39147,37493,5177,9.0,9308
2019-01-01,"Seneca, OH",39147,37832,5239,9.0,9222
