YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jefferson Davis, LA",22053,24269,7097,22.3,6910
1997-01-01,"Jefferson Davis, LA",22053,26645,5971,18.9,6707
1998-01-01,"Jefferson Davis, LA",22053,27969,5970,18.9,6453
1999-01-01,"Jefferson Davis, LA",22053,27877,5973,19.2,6260
2000-01-01,"Jefferson Davis, LA",22053,29083,5551,18.0,6124
2001-01-01,"Jefferson Davis, LA",22053,29087,5434,17.7,5984
2002-01-01,"Jefferson Davis, LA",22053,29061,5323,17.3,5875
2003-01-01,"Jefferson Davis, LA",22053,30471,5443,17.6,5793
2004-01-01,"Jefferson Davis, LA",22053,31454,5768,18.6,5748
2005-01-01,"Jefferson Davis, LA",22053,32252,6358,20.7,5840
2006-01-01,"Jefferson Davis, LA",22053,32579,5874,19.0,5856
2007-01-01,"Jefferson Davis, LA",22053,36185,5695,18.6,5776
2008-01-01,"Jefferson Davis, LA",22053,38577,5152,16.7,5869
2009-01-01,"Jefferson Davis, LA",22053,39359,5017,16.4,5839
2010-01-01,"Jefferson Davis, LA",22053,40465,4774,15.0,5814
2011-01-01,"Jefferson Davis, LA",22053,41472,4690,15.0,5784
2012-01-01,"Jefferson Davis, LA",22053,42491,4610,15.0,5762
2013-01-01,"Jefferson Davis, LA",22053,43523,4520,14.0,5747
2014-01-01,"Jefferson Davis, LA",22053,44555,4422,14.0,5735
2015-01-01,"Jefferson Davis, LA",22053,45579,4317,14.0,5725
2016-01-01,"Jefferson Davis, LA",22053,46589,4211,13.0,5716
2017-01-01,"Jefferson Davis, LA",22053,47579,4104,13.0,5707
2018-01-01,"Jefferson Davis, LA",22053,48549,3999,13.0,5699
2019-01-01,"Jefferson Davis, LA",22053,49498,3895,12.0,5690
