YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Garrett, MD",24023,27672,4635,15.8,5116
1997-01-01,"Garrett, MD",24023,30197,4605,15.8,5190
1998-01-01,"Garrett, MD",24023,30771,4445,15.2,5161
1999-01-01,"Garrett, MD",24023,31519,3918,13.3,5105
2000-01-01,"Garrett, MD",24023,33203,3877,13.3,5082
2001-01-01,"Garrett, MD",24023,32798,3589,12.2,4989
2002-01-01,"Garrett, MD",24023,33499,3632,12.3,4946
2003-01-01,"Garrett, MD",24023,34572,3701,12.5,4869
2004-01-01,"Garrett, MD",24023,36100,3753,12.7,4810
2005-01-01,"Garrett, MD",24023,39061,4018,13.8,4737
2006-01-01,"Garrett, MD",24023,39616,3414,11.7,4668
2007-01-01,"Garrett, MD",24023,42041,3747,12.9,4617
2008-01-01,"Garrett, MD",24023,43496,4337,15.0,4510
2009-01-01,"Garrett, MD",24023,42320,3643,12.6,4425
2010-01-01,"Garrett, MD",24023,43868,3952,13.0,4425
2011-01-01,"Garrett, MD",24023,44616,3919,13.0,4381
2012-01-01,"Garrett, MD",24023,45340,3919,13.0,4341
2013-01-01,"Garrett, MD",24023,46025,3923,13.0,4303
2014-01-01,"Garrett, MD",24023,46676,3930,13.0,4267
2015-01-01,"Garrett, MD",24023,47291,3937,13.0,4232
2016-01-01,"Garrett, MD",24023,47870,3945,13.0,4200
2017-01-01,"Garrett, MD",24023,48414,3953,13.0,4170
2018-01-01,"Garrett, MD",24023,48923,3960,13.0,4141
2019-01-01,"Garrett, MD",24023,49401,3967,13.0,4114
