YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Butts, GA",13035,30053,2535,16.7,2835
1997-01-01,"Butts, GA",13035,32153,2680,16.3,3124
1998-01-01,"Butts, GA",13035,33835,2604,15.4,3047
1999-01-01,"Butts, GA",13035,36641,2328,13.2,3111
2000-01-01,"Butts, GA",13035,38850,2389,12.9,3175
2001-01-01,"Butts, GA",13035,37771,2641,13.6,3202
2002-01-01,"Butts, GA",13035,38048,2667,13.2,3235
2003-01-01,"Butts, GA",13035,39047,2550,12.5,3318
2004-01-01,"Butts, GA",13035,40547,2629,12.5,3412
2005-01-01,"Butts, GA",13035,42829,2645,12.7,3485
2006-01-01,"Butts, GA",13035,45817,2881,13.5,3472
2007-01-01,"Butts, GA",13035,46610,2821,13.2,3519
2008-01-01,"Butts, GA",13035,45398,3440,15.6,3511
2009-01-01,"Butts, GA",13035,42931,3562,16.1,3545
2010-01-01,"Butts, GA",13035,41910,3407,15.0,3548
2011-01-01,"Butts, GA",13035,41915,3245,14.0,3522
2012-01-01,"Butts, GA",13035,42213,3148,14.0,3500
2013-01-01,"Butts, GA",13035,42495,3108,14.0,3490
2014-01-01,"Butts, GA",13035,42683,3099,14.0,3488
2015-01-01,"Butts, GA",13035,42792,3103,14.0,3490
2016-01-01,"Butts, GA",13035,42853,3111,14.0,3492
2017-01-01,"Butts, GA",13035,42888,3117,14.0,3495
2018-01-01,"Butts, GA",13035,42911,3121,14.0,3497
2019-01-01,"Butts, GA",13035,42929,3124,14.0,3498
