YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jersey, IL",17083,35287,1916,9.3,3170
1997-01-01,"Jersey, IL",17083,37772,2115,10.1,3273
1998-01-01,"Jersey, IL",17083,38918,2153,10.3,3746
1999-01-01,"Jersey, IL",17083,40369,1918,9.2,3709
2000-01-01,"Jersey, IL",17083,42552,1897,9.1,3309
2001-01-01,"Jersey, IL",17083,42499,1912,9.0,3202
2002-01-01,"Jersey, IL",17083,42957,2021,9.4,3129
2003-01-01,"Jersey, IL",17083,43706,1806,8.4,3106
2004-01-01,"Jersey, IL",17083,45455,1851,8.5,3026
2005-01-01,"Jersey, IL",17083,47136,1760,8.2,2983
2006-01-01,"Jersey, IL",17083,48518,1947,9.0,2944
2007-01-01,"Jersey, IL",17083,54031,2090,9.7,2938
2008-01-01,"Jersey, IL",17083,51256,2137,9.8,2840
2009-01-01,"Jersey, IL",17083,48573,2171,10.0,4655
2010-01-01,"Jersey, IL",17083,49742,1300,6.0,3594
2011-01-01,"Jersey, IL",17083,53384,1553,7.0,1228
2012-01-01,"Jersey, IL",17083,53239,2587,11.0,2335
2013-01-01,"Jersey, IL",17083,49870,2334,10.0,5154
2014-01-01,"Jersey, IL",17083,50701,1099,5.0,3967
2015-01-01,"Jersey, IL",17083,55456,1330,6.0,565
2016-01-01,"Jersey, IL",17083,55379,2793,12.0,1776
2017-01-01,"Jersey, IL",17083,50370,2590,11.0,5829
2018-01-01,"Jersey, IL",17083,50750,852,4.0,4588
2019-01-01,"Jersey, IL",17083,57158,1002,4.0,-263
