YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hinsdale, CO",8053,31428,69,10.1,35
1997-01-01,"Hinsdale, CO",8053,32993,81,10.8,39
1998-01-01,"Hinsdale, CO",8053,36167,85,11.2,37
1999-01-01,"Hinsdale, CO",8053,34884,79,10.0,45
2000-01-01,"Hinsdale, CO",8053,37815,84,10.6,66
2001-01-01,"Hinsdale, CO",8053,37088,89,11.5,70
2002-01-01,"Hinsdale, CO",8053,36706,97,12.7,63
2003-01-01,"Hinsdale, CO",8053,35865,75,9.3,83
2004-01-01,"Hinsdale, CO",8053,38891,60,7.8,85
2005-01-01,"Hinsdale, CO",8053,42012,66,8.7,83
2006-01-01,"Hinsdale, CO",8053,42406,74,9.1,95
2007-01-01,"Hinsdale, CO",8053,47010,71,8.5,91
2008-01-01,"Hinsdale, CO",8053,50692,61,7.3,96
2009-01-01,"Hinsdale, CO",8053,48372,92,11.2,103
2010-01-01,"Hinsdale, CO",8053,46161,82,9.0,110
2011-01-01,"Hinsdale, CO",8053,46951,73,8.0,113
2012-01-01,"Hinsdale, CO",8053,47967,71,8.0,114
2013-01-01,"Hinsdale, CO",8053,48613,72,8.0,116
2014-01-01,"Hinsdale, CO",8053,49039,72,8.0,118
2015-01-01,"Hinsdale, CO",8053,49398,72,8.0,120
2016-01-01,"Hinsdale, CO",8053,49737,72,8.0,121
2017-01-01,"Hinsdale, CO",8053,50056,72,8.0,123
2018-01-01,"Hinsdale, CO",8053,50351,71,8.0,124
2019-01-01,"Hinsdale, CO",8053,50622,71,8.0,126
