YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Edwards, TX",48137,18890,1090,30.8,796
1997-01-01,"Edwards, TX",48137,19254,1139,30.8,856
1998-01-01,"Edwards, TX",48137,18618,960,27.6,841
1999-01-01,"Edwards, TX",48137,23593,661,30.9,889
2000-01-01,"Edwards, TX",48137,25035,576,28.0,820
2001-01-01,"Edwards, TX",48137,24617,463,22.8,795
2002-01-01,"Edwards, TX",48137,24863,387,19.3,758
2003-01-01,"Edwards, TX",48137,25940,453,22.8,727
2004-01-01,"Edwards, TX",48137,27521,431,21.9,698
2005-01-01,"Edwards, TX",48137,27942,561,28.8,694
2006-01-01,"Edwards, TX",48137,27971,505,26.6,662
2007-01-01,"Edwards, TX",48137,30120,473,24.8,654
2008-01-01,"Edwards, TX",48137,31434,427,22.2,647
2009-01-01,"Edwards, TX",48137,30517,458,25.0,607
2010-01-01,"Edwards, TX",48137,31104,499,25.0,603
2011-01-01,"Edwards, TX",48137,31074,531,25.0,593
2012-01-01,"Edwards, TX",48137,31021,564,25.0,590
2013-01-01,"Edwards, TX",48137,30890,594,26.0,590
2014-01-01,"Edwards, TX",48137,30707,618,26.0,592
2015-01-01,"Edwards, TX",48137,30493,638,26.0,596
2016-01-01,"Edwards, TX",48137,30267,653,27.0,600
2017-01-01,"Edwards, TX",48137,30043,664,27.0,606
2018-01-01,"Edwards, TX",48137,29833,671,27.0,611
2019-01-01,"Edwards, TX",48137,29645,674,27.0,616
