YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lincoln, KS",20105,24889,434,12.9,624
1997-01-01,"Lincoln, KS",20105,28563,392,11.8,625
1998-01-01,"Lincoln, KS",20105,30238,402,12.1,619
1999-01-01,"Lincoln, KS",20105,30845,380,10.8,636
2000-01-01,"Lincoln, KS",20105,32099,342,9.7,648
2001-01-01,"Lincoln, KS",20105,31631,395,11.5,637
2002-01-01,"Lincoln, KS",20105,30918,390,11.3,596
2003-01-01,"Lincoln, KS",20105,31025,358,10.7,595
2004-01-01,"Lincoln, KS",20105,31110,350,10.4,551
2005-01-01,"Lincoln, KS",20105,32322,396,11.9,561
2006-01-01,"Lincoln, KS",20105,33576,392,11.9,533
2007-01-01,"Lincoln, KS",20105,36490,359,11.2,522
2008-01-01,"Lincoln, KS",20105,40793,338,10.7,498
2009-01-01,"Lincoln, KS",20105,36864,390,12.9,519
2010-01-01,"Lincoln, KS",20105,37442,392,12.0,511
2011-01-01,"Lincoln, KS",20105,38005,383,12.0,504
2012-01-01,"Lincoln, KS",20105,38400,382,12.0,497
2013-01-01,"Lincoln, KS",20105,38767,381,12.0,491
2014-01-01,"Lincoln, KS",20105,39125,381,12.0,485
2015-01-01,"Lincoln, KS",20105,39478,381,12.0,479
2016-01-01,"Lincoln, KS",20105,39827,382,12.0,474
2017-01-01,"Lincoln, KS",20105,40169,382,12.0,468
2018-01-01,"Lincoln, KS",20105,40504,382,12.0,463
2019-01-01,"Lincoln, KS",20105,40832,382,12.0,458
