YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Taylor, IA",19173,23191,1086,15.2,1328
1997-01-01,"Taylor, IA",19173,27341,1115,15.7,1358
1998-01-01,"Taylor, IA",19173,28500,1058,15.1,1342
1999-01-01,"Taylor, IA",19173,30651,777,11.3,1335
2000-01-01,"Taylor, IA",19173,32375,826,12.0,1339
2001-01-01,"Taylor, IA",19173,31748,820,12.1,1322
2002-01-01,"Taylor, IA",19173,31732,854,12.7,1225
2003-01-01,"Taylor, IA",19173,32322,712,10.7,1168
2004-01-01,"Taylor, IA",19173,35468,763,11.6,1149
2005-01-01,"Taylor, IA",19173,35835,836,13.0,1041
2006-01-01,"Taylor, IA",19173,36223,767,12.0,1045
2007-01-01,"Taylor, IA",19173,38920,693,11.1,998
2008-01-01,"Taylor, IA",19173,39792,889,14.4,1006
2009-01-01,"Taylor, IA",19173,39727,886,14.2,991
2010-01-01,"Taylor, IA",19173,39483,831,13.0,966
2011-01-01,"Taylor, IA",19173,39956,811,13.0,944
2012-01-01,"Taylor, IA",19173,40494,806,13.0,923
2013-01-01,"Taylor, IA",19173,41012,803,13.0,902
2014-01-01,"Taylor, IA",19173,41505,801,13.0,882
2015-01-01,"Taylor, IA",19173,41972,800,13.0,864
2016-01-01,"Taylor, IA",19173,42415,798,13.0,846
2017-01-01,"Taylor, IA",19173,42837,797,13.0,828
2018-01-01,"Taylor, IA",19173,43237,796,13.0,812
2019-01-01,"Taylor, IA",19173,43617,796,13.0,797
