YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Rock Island, IL",17161,33893,16937,11.5,24615
1997-01-01,"Rock Island, IL",17161,37213,17353,11.8,24904
1998-01-01,"Rock Island, IL",17161,38417,16054,11.0,27699
1999-01-01,"Rock Island, IL",17161,38203,15368,10.5,27966
2000-01-01,"Rock Island, IL",17161,39625,15081,10.4,23335
2001-01-01,"Rock Island, IL",17161,39156,15058,10.4,23075
2002-01-01,"Rock Island, IL",17161,38746,16141,11.2,22951
2003-01-01,"Rock Island, IL",17161,38633,16703,11.6,24519
2004-01-01,"Rock Island, IL",17161,40154,17278,12.0,24316
2005-01-01,"Rock Island, IL",17161,41509,19115,13.4,23974
2006-01-01,"Rock Island, IL",17161,43527,19384,13.6,23719
2007-01-01,"Rock Island, IL",17161,45209,18857,13.2,21864
2008-01-01,"Rock Island, IL",17161,45606,17017,12.0,21852
2009-01-01,"Rock Island, IL",17161,48668,15862,11.2,21486
2010-01-01,"Rock Island, IL",17161,48196,13806,9.0,20260
2011-01-01,"Rock Island, IL",17161,46946,13203,9.0,18910
2012-01-01,"Rock Island, IL",17161,45669,13783,9.0,18294
2013-01-01,"Rock Island, IL",17161,44887,15009,10.0,18423
2014-01-01,"Rock Island, IL",17161,44802,16295,11.0,19001
2015-01-01,"Rock Island, IL",17161,45322,17202,12.0,19658
2016-01-01,"Rock Island, IL",17161,46175,17540,12.0,20107
2017-01-01,"Rock Island, IL",17161,47052,17362,12.0,20213
2018-01-01,"Rock Island, IL",17161,47719,16874,12.0,19997
2019-01-01,"Rock Island, IL",17161,48072,16325,11.0,19583
