YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Geneva, AL",1061,24586,4748,18.9,4260
1997-01-01,"Geneva, AL",1061,26009,4699,18.7,4330
1998-01-01,"Geneva, AL",1061,27049,4714,18.6,4242
1999-01-01,"Geneva, AL",1061,26536,4747,18.5,4254
2000-01-01,"Geneva, AL",1061,27382,4651,18.4,4293
2001-01-01,"Geneva, AL",1061,26992,5066,20.1,4205
2002-01-01,"Geneva, AL",1061,27180,4727,18.6,4141
2003-01-01,"Geneva, AL",1061,27949,4473,17.6,4005
2004-01-01,"Geneva, AL",1061,28787,4631,18.1,3999
2005-01-01,"Geneva, AL",1061,29492,5142,20.3,3961
2006-01-01,"Geneva, AL",1061,30230,4978,19.5,3928
2007-01-01,"Geneva, AL",1061,33734,4965,19.5,4002
2008-01-01,"Geneva, AL",1061,32027,4544,17.8,3977
2009-01-01,"Geneva, AL",1061,31347,4983,19.4,3962
2010-01-01,"Geneva, AL",1061,32041,4834,18.0,3975
2011-01-01,"Geneva, AL",1061,31736,4840,18.0,3952
2012-01-01,"Geneva, AL",1061,31890,4851,18.0,3942
2013-01-01,"Geneva, AL",1061,32023,4855,18.0,3932
2014-01-01,"Geneva, AL",1061,32173,4859,19.0,3923
2015-01-01,"Geneva, AL",1061,32318,4862,19.0,3915
2016-01-01,"Geneva, AL",1061,32456,4865,19.0,3907
2017-01-01,"Geneva, AL",1061,32585,4868,19.0,3899
2018-01-01,"Geneva, AL",1061,32705,4871,19.0,3893
2019-01-01,"Geneva, AL",1061,32818,4873,19.0,3886
