YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Henderson, TN",47077,28863,3253,13.7,4143
1997-01-01,"Henderson, TN",47077,30665,3373,13.7,4374
1998-01-01,"Henderson, TN",47077,32339,3317,13.2,4360
1999-01-01,"Henderson, TN",47077,31760,3232,12.7,4556
2000-01-01,"Henderson, TN",47077,33170,3306,13.0,4324
2001-01-01,"Henderson, TN",47077,32205,3470,13.6,4418
2002-01-01,"Henderson, TN",47077,32636,3597,14.0,4263
2003-01-01,"Henderson, TN",47077,34108,3367,12.9,4448
2004-01-01,"Henderson, TN",47077,35451,3756,14.3,4390
2005-01-01,"Henderson, TN",47077,36139,4150,16.0,4607
2006-01-01,"Henderson, TN",47077,36910,4251,16.1,4705
2007-01-01,"Henderson, TN",47077,38126,4037,15.3,4806
2008-01-01,"Henderson, TN",47077,38822,4419,16.6,4703
2009-01-01,"Henderson, TN",47077,37746,4402,16.5,4770
2010-01-01,"Henderson, TN",47077,38840,4263,15.0,4730
2011-01-01,"Henderson, TN",47077,38759,4434,16.0,4784
2012-01-01,"Henderson, TN",47077,39252,4436,16.0,4799
2013-01-01,"Henderson, TN",47077,39470,4509,16.0,4824
2014-01-01,"Henderson, TN",47077,39786,4546,16.0,4842
2015-01-01,"Henderson, TN",47077,40037,4593,17.0,4861
2016-01-01,"Henderson, TN",47077,40291,4632,17.0,4877
2017-01-01,"Henderson, TN",47077,40522,4671,17.0,4893
2018-01-01,"Henderson, TN",47077,40741,4706,17.0,4908
2019-01-01,"Henderson, TN",47077,40945,4739,17.0,4922
