YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Scott, IN",18143,29416,3201,14.0,4024
1997-01-01,"Scott, IN",18143,31306,3281,14.1,4173
1998-01-01,"Scott, IN",18143,32993,3275,13.9,4113
1999-01-01,"Scott, IN",18143,34102,2655,11.6,4113
2000-01-01,"Scott, IN",18143,35699,2691,11.6,4096
2001-01-01,"Scott, IN",18143,34693,2640,11.3,4106
2002-01-01,"Scott, IN",18143,34823,2732,11.6,4102
2003-01-01,"Scott, IN",18143,35809,2784,11.8,4138
2004-01-01,"Scott, IN",18143,37193,3193,13.4,4260
2005-01-01,"Scott, IN",18143,36156,3506,14.9,4378
2006-01-01,"Scott, IN",18143,38422,3494,14.9,4356
2007-01-01,"Scott, IN",18143,39451,3862,16.5,4377
2008-01-01,"Scott, IN",18143,41304,3825,16.4,4320
2009-01-01,"Scott, IN",18143,38812,3875,16.6,4268
2010-01-01,"Scott, IN",18143,37882,3764,16.0,4263
2011-01-01,"Scott, IN",18143,37615,3711,15.0,4247
2012-01-01,"Scott, IN",18143,37323,3650,15.0,4237
2013-01-01,"Scott, IN",18143,37127,3597,15.0,4231
2014-01-01,"Scott, IN",18143,37009,3553,15.0,4228
2015-01-01,"Scott, IN",18143,36957,3520,15.0,4228
2016-01-01,"Scott, IN",18143,36954,3497,15.0,4228
2017-01-01,"Scott, IN",18143,36982,3483,14.0,4230
2018-01-01,"Scott, IN",18143,37028,3475,14.0,4232
2019-01-01,"Scott, IN",18143,37081,3474,14.0,4234
