YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Riverside, CA",6065,36189,201349,14.3,252700
1997-01-01,"Riverside, CA",6065,36368,221430,15.0,269265
1998-01-01,"Riverside, CA",6065,39428,214079,14.0,277801
1999-01-01,"Riverside, CA",6065,40229,200301,13.2,285980
2000-01-01,"Riverside, CA",6065,43558,199491,12.5,295229
2001-01-01,"Riverside, CA",6065,42640,211169,12.7,307489
2002-01-01,"Riverside, CA",6065,42929,225726,12.9,319910
2003-01-01,"Riverside, CA",6065,44595,225662,12.3,333330
2004-01-01,"Riverside, CA",6065,46885,229043,11.9,364857
2005-01-01,"Riverside, CA",6065,52029,219375,11.5,380964
2006-01-01,"Riverside, CA",6065,53269,243325,12.2,395183
2007-01-01,"Riverside, CA",6065,57736,238772,11.7,413059
2008-01-01,"Riverside, CA",6065,57590,260109,12.6,421642
2009-01-01,"Riverside, CA",6065,55151,290003,13.9,420159
2010-01-01,"Riverside, CA",6065,54934,290669,13.0,424865
2011-01-01,"Riverside, CA",6065,55910,288255,13.0,430907
2012-01-01,"Riverside, CA",6065,56942,288247,13.0,436923
2013-01-01,"Riverside, CA",6065,57738,290476,13.0,442376
2014-01-01,"Riverside, CA",6065,58320,293685,13.0,447179
2015-01-01,"Riverside, CA",6065,58773,296991,13.0,451403
2016-01-01,"Riverside, CA",6065,59154,300022,13.0,455141
2017-01-01,"Riverside, CA",6065,59490,302697,13.0,458465
2018-01-01,"Riverside, CA",6065,59791,305048,13.0,461428
2019-01-01,"Riverside, CA",6065,60062,307127,13.0,464071
