YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Richmond, VA",51760,26089,46748,25.3,27465
1997-01-01,"Richmond, VA",51760,29234,46036,24.9,27708
1998-01-01,"Richmond, VA",51760,31081,39403,21.4,27872
1999-01-01,"Richmond, VA",51760,30169,33931,17.9,27787
2000-01-01,"Richmond, VA",51760,32029,34154,18.1,27621
2001-01-01,"Richmond, VA",51760,31409,32966,17.6,27332
2002-01-01,"Richmond, VA",51760,31196,37577,20.1,28345
2003-01-01,"Richmond, VA",51760,31620,37063,20.2,27886
2004-01-01,"Richmond, VA",51760,32547,36402,19.8,26255
2005-01-01,"Richmond, VA",51760,34352,35775,19.9,25954
2006-01-01,"Richmond, VA",51760,35761,37513,20.7,25402
2007-01-01,"Richmond, VA",51760,38301,42273,22.4,24225
2008-01-01,"Richmond, VA",51760,36968,47850,25.1,23754
2009-01-01,"Richmond, VA",51760,37115,44931,23.3,23776
2010-01-01,"Richmond, VA",51760,36626,46446,24.0,24091
2011-01-01,"Richmond, VA",51760,35840,46489,23.0,24415
2012-01-01,"Richmond, VA",51760,35038,46013,23.0,24846
2013-01-01,"Richmond, VA",51760,34251,45078,23.0,25311
2014-01-01,"Richmond, VA",51760,33544,43874,22.0,25768
2015-01-01,"Richmond, VA",51760,32963,42557,22.0,26177
2016-01-01,"Richmond, VA",51760,32534,41263,21.0,26513
2017-01-01,"Richmond, VA",51760,32269,40102,21.0,26759
2018-01-01,"Richmond, VA",51760,32163,39152,20.0,26908
2019-01-01,"Richmond, VA",51760,32197,38461,20.0,26964
