YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Mills, TX",48333,21811,924,19.9,929
1997-01-01,"Mills, TX",48333,24013,896,19.4,984
1998-01-01,"Mills, TX",48333,24486,815,17.7,996
1999-01-01,"Mills, TX",48333,28794,819,16.7,1036
2000-01-01,"Mills, TX",48333,30377,900,18.6,1009
2001-01-01,"Mills, TX",48333,29447,912,18.7,1036
2002-01-01,"Mills, TX",48333,28942,884,18.4,1025
2003-01-01,"Mills, TX",48333,29293,789,16.2,986
2004-01-01,"Mills, TX",48333,30876,800,16.0,1022
2005-01-01,"Mills, TX",48333,32984,717,14.7,997
2006-01-01,"Mills, TX",48333,34088,889,18.1,948
2007-01-01,"Mills, TX",48333,35725,823,17.2,911
2008-01-01,"Mills, TX",48333,35353,872,18.3,907
2009-01-01,"Mills, TX",48333,34557,924,19.4,841
2010-01-01,"Mills, TX",48333,34319,905,19.0,830
2011-01-01,"Mills, TX",48333,33866,929,20.0,817
2012-01-01,"Mills, TX",48333,33394,931,20.0,810
2013-01-01,"Mills, TX",48333,32947,937,20.0,807
2014-01-01,"Mills, TX",48333,32552,938,20.0,807
2015-01-01,"Mills, TX",48333,32216,938,20.0,810
2016-01-01,"Mills, TX",48333,31943,937,20.0,814
2017-01-01,"Mills, TX",48333,31732,935,20.0,820
2018-01-01,"Mills, TX",48333,31579,932,20.0,826
2019-01-01,"Mills, TX",48333,31477,929,20.0,832
